1297		B		51800		2533
1298		P		51960		3722
1299		B		51880		2753
1300		B		51920		2755
1301		P		52080		3969
1302		B		52000		2624
1303		B		52040		2825
1304		P		52200		3993
1305		B		52120		2742
1306		B		52160		2778
1307		I		52320		7092
1308		B		52240		2554
1309		B		52280		2588
1310		P		52440		4499
1311		B		52360		2880
1312		B		52400		2893
1313		P		52560		4342
1314		B		52480		2852
1315		B		52520		2879
1316		P		52680		4275
1317		B		52600		2767
1318		B		52640		2876
1319		I		52800		6903
1320		B		52720		2441
1321		B		52760		2400
1322		P		52920		3493
1323		B		52840		2616
1324		B		52880		2640
1325		P		53040		3221
1326		B		52960		2547
1327		B		53000		2475
1328		P		53160		3421
1329		B		53080		2481
1330		B		53120		2599
1331		I		53280		6860
1332		B		53200		2518
1333		B		53240		2475
1334		P		53400		3495
1335		B		53320		2509
1336		B		53360		2581
1337		P		53520		3288
1338		B		53440		2432
1339		B		53480		2506
1340		P		53640		3272
1341		B		53560		2481
1342		B		53600		2553
1343		I		53760		6908
1344		B		53680		2397
1345		B		53720		2410
1346		P		53880		3342
1347		B		53800		2627
1348		B		53840		2625
1349		P		54000		3035
1350		B		53920		2482
1351		B		53960		2485
1352		P		54120		2966
1353		B		54040		2365
1354		B		54080		2392
1355		I		54240		6922
1356		B		54160		2319
1357		B		54200		2339
1358		P		54360		3238
1359		B		54280		2690
1360		B		54320		2588
1361		P		54480		3023
1362		B		54400		2403
1363		B		54440		2420
1364		P		54600		2820
1365		B		54520		2433
